npm,kd_mk,nilai,kode_pras1,kode_pras2,kode_pras3,kode_pras4,nilai_angka,y
906563565,IKI20101,B-,,,,,2.7,hati hati
906563634,IKI20102,B-,,,,,2.7,hati hati
906563685,IKI10400,B-,IKI10200,,,,2.7,hati hati
906563685,IKS22403,C,IKI10103,,,,2.0,hati hati
906563716,IKI20700,B-,IKI10400,,,,2.7,hati hati
906563735,IKS22602,B-,IKS12600,,,,2.7,hati hati
906563716,IKS31951,A,,,,,4.0,lulus
906563514,IKS31951,A,,,,,4.0,lulus
906563621,IKS41653,A,,,,,4.0,lulus
906563703,IKS22602,A,IKS12600,,,,4.0,lulus
906563533,IKI20102,C,,,,,2.0,hati hati
906563615,IKS41653,C,,,,,2.0,hati hati
906563590,IKS22403,C+,IKI10103,,,,2.3,hati hati
906563735,IKS31951,B+,,,,,3.3,lulus
906563760,IKS41653,B+,,,,,3.3,lulus
906563741,IKS22602,C+,IKS12600,,,,2.3,hati hati
906563741,IKS41653,A-,,,,,3.7,lulus
906563792,IKS22403,B+,IKI10103,,,,3.3,lulus
906563804,IKI20505,B+,IKS21501,IKO21502,,,3.3,lulus
906563810,IKI20700,B+,IKI10400,,,,3.3,lulus
906563741,IKS12800,C,,,,,2.0,hati hati
906563786,IKS22602,E,IKS12600,,,,0.0,tidak lulus
906563792,IKS22602,A-,IKS12600,,,,3.7,lulus
906563874,IKI20505,B+,IKS21501,IKO21502,,,3.3,lulus
906563804,IKS22403,B,IKI10103,,,,3.0,hati hati
906563760,IKS22403,C,IKI10103,,,,2.0,hati hati
906563842,IKI20505,B+,IKS21501,IKO21502,,,3.3,lulus
906563893,IKS22403,B+,IKI10103,,,,3.3,lulus
906563823,IKS41653,B+,,,,,3.3,lulus
906563836,IKI20700,B+,IKI10400,,,,3.3,lulus
906563836,IKS22602,B+,IKS12600,,,,3.3,lulus
906563855,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906563874,IKS22403,C,IKI10103,,,,2.0,hati hati
906563893,IKI20700,B+,IKI10400,,,,3.3,lulus
906563893,IKS22602,B+,IKS12600,,,,3.3,lulus
906563823,IKI10400,A,IKI10200,,,,4.0,lulus
906563760,IKS31951,B-,,,,,2.7,hati hati
906563792,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906563760,IKI20700,A,IKI10400,,,,4.0,lulus
906563810,IKI30202,A-,IKI10200,,,,3.7,lulus
906563823,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906563836,IKS22403,C,IKI10103,,,,2.0,hati hati
906563842,IKS41653,A-,,,,,3.7,lulus
906563804,IKS42950,A,,,,,4.0,lulus
906563810,IKS22602,B-,IKS12600,,,,2.7,hati hati
906563823,IKS22403,B-,IKI10103,,,,2.7,hati hati
906563836,IKS41653,B-,,,,,2.7,hati hati
906563855,IKS41653,B-,,,,,2.7,hati hati
906563905,IKI20700,C,IKI10400,,,,2.0,hati hati
906563741,IKS21501,B-,IKI10200,,,,2.7,hati hati
906563874,IKS22602,B-,IKS12600,,,,2.7,hati hati
906563842,IKS22403,A,IKI10103,,,,4.0,lulus
906563855,IKS22602,A,IKS12600,,,,4.0,lulus
906563786,IKI20101,A,,,,,4.0,lulus
906563905,IKI20101,A,,,,,4.0,lulus
906563810,BJN20635,C,,,,,2.0,hati hati
906563893,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
906563842,IKS22602,C,IKS12600,,,,2.0,hati hati
906563792,IKS42950,C,,,,,2.0,hati hati
906563911,IKI20700,B+,IKI10400,,,,3.3,lulus
906563905,IKS22403,B,IKI10103,,,,3.0,hati hati
906563930,IKS22403,C,IKI10103,,,,2.0,hati hati
906563905,IKS41653,A-,,,,,3.7,lulus
906563956,BJG20630,B+,,,,,3.3,lulus
906563911,IKI30202,A,IKI10200,,,,4.0,lulus
906563962,IKS21501,B+,IKI10200,,,,3.3,lulus
906563981,IKS22403,B+,IKI10103,,,,3.3,lulus
906564006,IKS22602,C,IKS12600,,,,2.0,hati hati
906563930,IKS41653,A-,,,,,3.7,lulus
906563943,IKI20700,B,IKI10400,,,,3.0,hati hati
906640495,BJG20630,B+,,,,,3.3,lulus
906640500,IKS31951,B+,,,,,3.3,lulus
906640513,IKS22403,B+,IKI10103,,,,3.3,lulus
906563956,IKS41653,A,,,,,4.0,lulus
906563962,FSK10111,B,,,,,3.0,hati hati
906563975,IKI20700,B+,IKI10400,,,,3.3,lulus
906563962,IKS22403,B-,IKI10103,,,,2.7,hati hati
906563975,IKS21501,B+,IKI10200,,,,3.3,lulus
906563981,IKS22602,B+,IKS12600,,,,3.3,lulus
906563994,IKS22602,B+,IKS12600,,,,3.3,lulus
906563943,IKS22403,A,IKI10103,,,,4.0,lulus
906564006,IKI20700,B-,IKI10400,,,,2.7,hati hati
906564006,IKS31951,A-,,,,,3.7,lulus
906640500,IKI20505,C+,IKS21501,IKO21502,,,2.3,hati hati
906563994,IKS21501,A,IKI10200,,,,4.0,lulus
906563956,IKI20700,A-,IKI10400,,,,3.7,lulus
906563905,IKS22602,B-,IKS12600,,,,2.7,hati hati
906563981,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
906640495,IKS22403,A,IKI10103,,,,4.0,lulus
906563930,IKS22602,B-,IKS12600,,,,2.7,hati hati
906640500,IKI20700,A-,IKI10400,,,,3.7,lulus
906640500,IKS42950,A,,,,,4.0,lulus
906563943,IKS42950,B-,,,,,2.7,hati hati
906563975,IKS22602,B-,IKS12600,,,,2.7,hati hati
906563994,IKI10400,B-,IKI10200,,,,2.7,hati hati
906640495,BIO30613,B-,,,,,2.7,hati hati
906563911,IKS31951,B-,,,,,2.7,hati hati
906563911,BJN20635,A,,,,,4.0,lulus
906563981,BJG20630,A,,,,,4.0,lulus
906563956,IKS22602,A,IKS12600,,,,4.0,lulus
906563943,IKS22602,C,IKS12600,,,,2.0,hati hati
906563962,IKS31951,C,,,,,2.0,hati hati
906640495,IKS31951,C,,,,,2.0,hati hati
906640513,IKS31951,A-,,,,,3.7,lulus
906640526,IKS31951,B+,,,,,3.3,lulus
906640526,IKS22403,E,IKI10103,,,,0.0,tidak lulus
906640545,IKS22602,B+,IKS12600,,,,3.3,lulus
906640526,IKS21501,C,IKI10200,,,,2.0,hati hati
906640545,IKI20102,C+,,,,,2.3,hati hati
906643811,IKS41653,B+,,,,,3.3,lulus
906640564,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
1006666261,IKI10103,B+,,,,,3.3,lulus
1006666280,IKS12800,B+,,,,,3.3,lulus
906640532,IKS22403,C,IKI10103,,,,2.0,hati hati
906640570,IKI20102,E,,,,,0.0,tidak lulus
1006666311,UUI11002,B+,,,,,3.3,lulus
906640564,IKS22602,B+,IKS12600,,,,3.3,lulus
1006666236,IKI10400,A,IKI10200,,,,4.0,lulus
1006666242,IKS12600,B+,,,,,3.3,lulus
1006666236,UUI11002,A,,,,,4.0,lulus
1006666242,IKI10103,A-,,,,,3.7,lulus
1006666242,IKS12800,A,,,,,4.0,lulus
1006666261,IKS12600,B+,,,,,3.3,lulus
1006666280,UUI11002,A-,,,,,3.7,lulus
1006666293,UUI11002,A,,,,,4.0,lulus
1006666305,IKS12600,A-,,,,,3.7,lulus
1006666305,IKS12800,A-,,,,,3.7,lulus
906640532,BJG20630,A-,,,,,3.7,lulus
906640532,IKS31951,A-,,,,,3.7,lulus
906640513,IKS41653,B-,,,,,2.7,hati hati
906640570,IKI20101,A-,,,,,3.7,lulus
906643811,IKI20700,A,IKI10400,,,,4.0,lulus
906640564,IKS41653,C,,,,,2.0,hati hati
906640545,IKS21501,A,IKI10200,,,,4.0,lulus
1006666311,IKI10400,A-,IKI10200,,,,3.7,lulus
1006666311,IKI10103,C,,,,,2.0,hati hati
906640545,IKI10400,B-,IKI10200,,,,2.7,hati hati
906640570,FEUI10002,B-,,,,,2.7,hati hati
906643811,IKS31951,B-,,,,,2.7,hati hati
1006666261,IKS12800,B-,,,,,2.7,hati hati
1006666305,IKI10103,B-,,,,,2.7,hati hati
1006666311,IKS12800,B-,,,,,2.7,hati hati
906643811,IKS21501,C,IKI10200,,,,2.0,hati hati
1006666293,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006666293,IKS12600,A,,,,,4.0,lulus
1006666280,IKI10103,A,,,,,4.0,lulus
906640532,IKI20700,A,IKI10400,,,,4.0,lulus
1006666324,IKI10400,A,IKI10200,,,,4.0,lulus
1006666236,IKS12600,A,,,,,4.0,lulus
1006666280,IKI10400,C,IKI10200,,,,2.0,hati hati
1006666242,UUI12030,C,,,,,2.0,hati hati
1006666356,UUI11002,B+,,,,,3.3,lulus
1006666324,UUI11002,B+,,,,,3.3,lulus
1006666330,IKI10200,C,,,,,2.0,hati hati
1006666375,IKI10103,D,,,,,1.0,tidak lulus
1006666381,MAT10113,B+,,,,,3.3,lulus
1006666362,IKS12800,C,,,,,2.0,hati hati
1006666343,IKS12800,B+,,,,,3.3,lulus
1006666406,IKS12800,B+,,,,,3.3,lulus
1006666356,IKS12600,B+,,,,,3.3,lulus
1006666425,FSK10111,B+,,,,,3.3,lulus
1006666425,IKS12800,B+,,,,,3.3,lulus
1006685576,IKI10400,B+,IKI10200,,,,3.3,lulus
1006666330,MAT10113,A,,,,,4.0,lulus
1006666343,IKI10400,B+,IKI10200,,,,3.3,lulus
1006666375,IKS12800,A-,,,,,3.7,lulus
1006666381,IKI10103,B+,,,,,3.3,lulus
1006666381,IKI10400,C,IKI10200,,,,2.0,hati hati
1006666381,UUI12030,C,,,,,2.0,hati hati
1006666394,IKS12600,B,,,,,3.0,hati hati
1006666394,UUI11002,A,,,,,4.0,lulus
1006666412,IKS12600,B+,,,,,3.3,lulus
1006666412,IKS12800,B+,,,,,3.3,lulus
1006685576,IKS12600,B+,,,,,3.3,lulus
1006685582,IKS12600,C,,,,,2.0,hati hati
1006666375,MAT10113,A,,,,,4.0,lulus
1006685582,IKI10103,A,,,,,4.0,lulus
1006666343,IKI10103,B-,,,,,2.7,hati hati
1006666394,IKS12800,A-,,,,,3.7,lulus
1006666425,IKI10103,A-,,,,,3.7,lulus
1006685563,IKI10103,A-,,,,,3.7,lulus
1006666343,UUI11002,B-,,,,,2.7,hati hati
1006666406,IKI10103,C,,,,,2.0,hati hati
1006666381,IKS12800,B-,,,,,2.7,hati hati
1006666394,IKI10103,B-,,,,,2.7,hati hati
1006685563,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006685576,UUI11002,B-,,,,,2.7,hati hati
1006685563,IKS12800,A,,,,,4.0,lulus
1006666362,IKS12600,A,,,,,4.0,lulus
1006666412,IKI10103,A,,,,,4.0,lulus
1006685563,UUI11002,C,,,,,2.0,hati hati
1006666324,IKS12600,C,,,,,2.0,hati hati
1006666356,IKI10400,C,IKI10200,,,,2.0,hati hati
1006666425,IKS12600,C,,,,,2.0,hati hati
1006685746,IKI10103,C,,,,,2.0,hati hati
1006685613,IKI10400,B+,IKI10200,,,,3.3,lulus
1006685595,IKS12800,B+,,,,,3.3,lulus
1006685651,IKS12800,B+,,,,,3.3,lulus
1006685683,IKI10103,B+,,,,,3.3,lulus
1006685696,IKI10400,D,IKI10200,,,,1.0,tidak lulus
1006685626,IKI10400,B+,IKI10200,,,,3.3,lulus
1006685626,IKS12600,A-,,,,,3.7,lulus
1006685701,IKI10400,B+,IKI10200,,,,3.3,lulus
1006685595,IKS12600,C,,,,,2.0,hati hati
1006685670,IKI10103,B+,,,,,3.3,lulus
1006685765,UUI11002,B+,,,,,3.3,lulus
1006685790,IKS12800,B+,,,,,3.3,lulus
1006685683,IKI10400,C+,IKI10200,,,,2.3,hati hati
1006685626,UUI11002,B+,,,,,3.3,lulus
1006685613,IKS12800,A,,,,,4.0,lulus
1006685752,IKI10400,B+,IKI10200,,,,3.3,lulus
1006685696,UUI11002,B+,,,,,3.3,lulus
1006685752,IKS12800,B-,,,,,2.7,hati hati
1006685765,IKS12600,B,,,,,3.0,hati hati
1006685790,IKI10103,B,,,,,3.0,hati hati
1006685802,FSK10111,B+,,,,,3.3,lulus
1006685651,IKI10103,A,,,,,4.0,lulus
1006685582,UUI12030,A-,,,,,3.7,lulus
1006685746,IKS12800,A,,,,,4.0,lulus
1006685613,IKI10103,B-,,,,,2.7,hati hati
1006685670,IKS12800,A-,,,,,3.7,lulus
1006685696,UUI12030,A,,,,,4.0,lulus
1006685701,IKS12600,A-,,,,,3.7,lulus
1006685746,IKI10400,D,IKI10200,,,,1.0,tidak lulus
1006685651,IKS12600,B-,,,,,2.7,hati hati
1006685765,IKI10400,A-,IKI10200,,,,3.7,lulus
1006685670,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006685696,IKS12600,B-,,,,,2.7,hati hati
1006685701,UUI11002,B-,,,,,2.7,hati hati
1006685714,IKS12800,B-,,,,,2.7,hati hati
1006685752,IKI10103,B-,,,,,2.7,hati hati
1006685683,UUI11002,C,,,,,2.0,hati hati
1006685802,IKS12600,A,,,,,4.0,lulus
1006685752,UUI11002,A,,,,,4.0,lulus
1006685670,IKS12600,C,,,,,2.0,hati hati
1006685746,MAT10113,C,,,,,2.0,hati hati
1006685714,IKS12600,C,,,,,2.0,hati hati
1006685790,IKS12600,C,,,,,2.0,hati hati
1006685613,UUI11002,C,,,,,2.0,hati hati
1006685802,IKS12800,C,,,,,2.0,hati hati
1006685815,IKI10400,C,IKI10200,,,,2.0,hati hati
1006685821,IKI10103,D,,,,,1.0,tidak lulus
1006685840,IKI10103,B+,,,,,3.3,lulus
1006685853,IKI10400,B+,IKI10200,,,,3.3,lulus
1006685853,UUI11002,B+,,,,,3.3,lulus
1006685834,IKS12600,B+,,,,,3.3,lulus
1006685891,IKS12600,B+,,,,,3.3,lulus
1006685935,IKS12800,B+,,,,,3.3,lulus
1006685941,IKS12600,B+,,,,,3.3,lulus
1006685840,UUI11002,B+,,,,,3.3,lulus
1006685840,UUI12030,A-,,,,,3.7,lulus
1006685973,UUI11002,B+,,,,,3.3,lulus
1006685815,IKI10103,B+,,,,,3.3,lulus
1006685834,IKI10400,C,IKI10200,,,,2.0,hati hati
1006685891,IKI10103,B,,,,,3.0,hati hati
1006685891,IKS12800,B+,,,,,3.3,lulus
1006685916,IKS12800,B+,,,,,3.3,lulus
1006685935,UUI11002,B,,,,,3.0,hati hati
1006685815,UUI11002,A,,,,,4.0,lulus
1006685960,IKS12600,B,,,,,3.0,hati hati
1006685960,IKS12800,A,,,,,4.0,lulus
1006686023,IKS12800,B+,,,,,3.3,lulus
1006685815,IKS12800,B-,,,,,2.7,hati hati
1006685821,UUI11002,A-,,,,,3.7,lulus
1006685840,IKS12600,A,,,,,4.0,lulus
1006685916,IKI10400,C,IKI10200,,,,2.0,hati hati
1006685872,IKI10400,A-,IKI10200,,,,3.7,lulus
1006685821,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006685935,IKI10103,A-,,,,,3.7,lulus
1006685973,IKI10103,A,,,,,4.0,lulus
1006686023,UUI11002,A-,,,,,3.7,lulus
1006685853,MAT10113,B-,,,,,2.7,hati hati
1006685872,IKS12600,B-,,,,,2.7,hati hati
1006685872,UUI11002,C,,,,,2.0,hati hati
1006685916,MAT10113,B-,,,,,2.7,hati hati
1006685941,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006685973,IKS12800,B-,,,,,2.7,hati hati
1006685834,UUI11002,B-,,,,,2.7,hati hati
1006685935,IKI10400,A,IKI10200,,,,4.0,lulus
1006685853,IKS12600,A,,,,,4.0,lulus
1006685916,IKI10103,A,,,,,4.0,lulus
1006686023,IKI10400,A,IKI10200,,,,4.0,lulus
1006685941,UUI11002,C,,,,,2.0,hati hati
1006685973,IKI10400,C,IKI10200,,,,2.0,hati hati
1006685840,IKS12800,C,,,,,2.0,hati hati
1006686042,IKI10400,B+,IKI10200,,,,3.3,lulus
1006686042,IKS12600,B+,,,,,3.3,lulus
1006686055,FSK10111,B+,,,,,3.3,lulus
1006686061,IKS12600,B+,,,,,3.3,lulus
1006686061,IKI10103,C,,,,,2.0,hati hati
1006686055,IKI10400,D,IKI10200,,,,1.0,tidak lulus
1006686206,UUI11002,B+,,,,,3.3,lulus
1006686263,IKS12600,B+,,,,,3.3,lulus
1006686130,IKI10400,B+,IKI10200,,,,3.3,lulus
1006686130,IKS12600,B,,,,,3.0,hati hati
1006686143,IKS12800,B+,,,,,3.3,lulus
1006686143,IKI10103,C+,,,,,2.3,hati hati
1006686225,IKI10400,B+,IKI10200,,,,3.3,lulus
1006686181,MAT10113,C,,,,,2.0,hati hati
1006686212,IKI10103,C,,,,,2.0,hati hati
1006686124,IKI10400,A,IKI10200,,,,4.0,lulus
1006686212,UUI11002,A-,,,,,3.7,lulus
1006686225,IKS12600,A-,,,,,3.7,lulus
1006686250,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006686250,UUI11002,A,,,,,4.0,lulus
1006686263,IKS12800,B+,,,,,3.3,lulus
1006686055,UUI11002,A,,,,,4.0,lulus
1006686282,IKI10103,B,,,,,3.0,hati hati
1006686282,IKI10400,B,IKI10200,,,,3.0,hati hati
1006686181,IKI10103,A,,,,,4.0,lulus
1006686061,IKS12800,A-,,,,,3.7,lulus
1006686124,IKS12800,A-,,,,,3.7,lulus
1006686124,IKI10103,B-,,,,,2.7,hati hati
1006686181,IKS12800,A-,,,,,3.7,lulus
1006686206,IKI10400,A,IKI10200,,,,4.0,lulus
1006686124,UUI11002,B-,,,,,2.7,hati hati
1006686130,UUI11002,C,,,,,2.0,hati hati
1006686143,IKS12600,B-,,,,,2.7,hati hati
1006686206,IKS12800,B-,,,,,2.7,hati hati
1006686250,IKI10100,C,,,,,2.0,hati hati
1006686250,IKS12600,B-,,,,,2.7,hati hati
1006686276,UUI11002,B-,,,,,2.7,hati hati
1006686263,IKI10103,A,,,,,4.0,lulus
1006686225,UUI11002,A,,,,,4.0,lulus
1006686212,IKS12800,C,,,,,2.0,hati hati
1006686276,IKS12800,C,,,,,2.0,hati hati
1006686181,IKI10400,C,IKI10200,,,,2.0,hati hati
1006686042,UUI11002,C,,,,,2.0,hati hati
1006760664,UUI12030,C,,,,,2.0,hati hati
1006686326,IKS12600,B+,,,,,3.3,lulus
1006732061,IKS12600,B,,,,,3.0,hati hati
1006732061,IKS12800,B-,,,,,2.7,hati hati
1006732061,UUI11002,B+,,,,,3.3,lulus
1006760651,IKI10100,C,,,,,2.0,hati hati
1006760683,IKI10400,B+,IKI10200,,,,3.3,lulus
1006760790,IKS12600,C,,,,,2.0,hati hati
1006760752,IKI10103,B+,,,,,3.3,lulus
1006760765,IKS12800,B+,,,,,3.3,lulus
1006760683,IKS12600,B+,,,,,3.3,lulus
1006760771,IKI10400,B+,IKI10200,,,,3.3,lulus
1006760784,IKS12800,B+,,,,,3.3,lulus
1006760664,IKI10400,D,IKI10200,,,,1.0,tidak lulus
1006760701,IKS12800,A-,,,,,3.7,lulus
1006760821,UUI11002,B+,,,,,3.3,lulus
1006760746,IKS12600,A-,,,,,3.7,lulus
1006760651,UUI11002,B+,,,,,3.3,lulus
1006760701,IKI10103,D,,,,,1.0,tidak lulus
1006760765,IKI10103,E,,,,,0.0,tidak lulus
1006760771,IKS12800,A,,,,,4.0,lulus
1006760784,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006760821,IKI10400,E,IKI10200,,,,0.0,tidak lulus
1006686326,UUI11002,A-,,,,,3.7,lulus
1006686326,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006760746,IKI10400,C,IKI10200,,,,2.0,hati hati
1006686282,IKS12800,A,,,,,4.0,lulus
1006760784,IKI10103,C,,,,,2.0,hati hati
1006760765,IKI10400,A-,IKI10200,,,,3.7,lulus
1006760683,UUI12030,A,,,,,4.0,lulus
1006760784,UUI11002,A-,,,,,3.7,lulus
1006760790,UUI11002,A-,,,,,3.7,lulus
1006760664,IKS12600,B-,,,,,2.7,hati hati
1006760683,UUI11002,B-,,,,,2.7,hati hati
1006760746,UUI11002,B-,,,,,2.7,hati hati
1006760771,UUI11002,B-,,,,,2.7,hati hati
1006686282,UUI11002,C,,,,,2.0,hati hati
1006760821,FSK10111,B-,,,,,2.7,hati hati
1006760701,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006760771,IKI10103,B-,,,,,2.7,hati hati
1006760752,IKS12600,A,,,,,4.0,lulus
1006760765,UUI11002,A,,,,,4.0,lulus
1006760821,IKS12600,A,,,,,4.0,lulus
1006760664,UUI11002,A,,,,,4.0,lulus
1006732061,IKI10103,A,,,,,4.0,lulus
1006760790,IKI10400,A,IKI10200,,,,4.0,lulus
1006760651,MAT10113,C,,,,,2.0,hati hati
1006760752,IKS12800,C,,,,,2.0,hati hati
1006760840,IKI10103,B-,,,,,2.7,hati hati
1006760840,UUI12030,C,,,,,2.0,hati hati
1006760885,UUI11002,B+,,,,,3.3,lulus
1006775666,UUI11002,B+,,,,,3.3,lulus
1006760853,IKS12800,B+,,,,,3.3,lulus
1006775685,IKS12600,B+,,,,,3.3,lulus
1006760885,IKI10400,C,IKI10200,,,,2.0,hati hati
1006775685,IKS12800,C,,,,,2.0,hati hati
1006775640,IKI10400,C,IKI10200,,,,2.0,hati hati
1006775722,IKS12600,B+,,,,,3.3,lulus
1006775640,UUI11002,B-,,,,,2.7,hati hati
1006775640,UUI12030,A,,,,,4.0,lulus
806386556,IKS32758,B+,IKS31504,IKS12800,,,3.3,lulus
1006775666,IKI10400,C+,IKI10200,,,,2.3,hati hati
1006760840,IKS12800,B+,,,,,3.3,lulus
1006775666,IKI10103,B+,,,,,3.3,lulus
1006775672,IKI10400,B-,IKI10200,,,,2.7,hati hati
806386474,IKS32901,B+,,,,,3.3,lulus
1006760885,IKI10103,A,,,,,4.0,lulus
1006775691,IKS12800,B-,,,,,2.7,hati hati
1006775716,IKI10400,B,IKI10200,,,,3.0,hati hati
1006775716,IKS12600,A-,,,,,3.7,lulus
1006775735,IKS12800,C,,,,,2.0,hati hati
1006775735,MAT10113,B-,,,,,2.7,hati hati
806386505,IKS31603,B+,IKS22602,,,,3.3,lulus
806386543,IKS42651,B+,IKI20700,,,,3.3,lulus
1006760853,IKI10103,B-,,,,,2.7,hati hati
1006760853,IKS12600,A-,,,,,3.7,lulus
1006775691,IKI10400,A,IKI10200,,,,4.0,lulus
1006760885,IKS12800,B-,,,,,2.7,hati hati
1006775672,UUI11002,A,,,,,4.0,lulus
1006775716,UUI12030,A-,,,,,3.7,lulus
1006775716,UUI11002,C,,,,,2.0,hati hati
1006775672,IKS12800,B-,,,,,2.7,hati hati
1006775691,UUI11002,B-,,,,,2.7,hati hati
1006775722,IKI10400,B-,IKI10200,,,,2.7,hati hati
806386474,IKS32758,B-,IKS31504,IKS12800,,,2.7,hati hati
806386505,IKS32606,B-,IKS22602,,,,2.7,hati hati
806386474,IKS31603,A,IKS22602,,,,4.0,lulus
1006775722,UUI11002,A,,,,,4.0,lulus
1006775640,IKS12600,A,,,,,4.0,lulus
1006775685,IKI10100,C,,,,,2.0,hati hati
1006775666,IKS12800,C,,,,,2.0,hati hati
806386543,IKS32656,C,IKS22602,IKI10200,,,2.0,hati hati
1006775735,IKI10200,C,,,,,2.0,hati hati
906618721,IKS32901,D,,,,,1.0,tidak lulus
806386695,IKI10400,E,IKI10200,,,,0.0,tidak lulus
806386796,IKI10400,B+,IKI10200,,,,3.3,lulus
806386695,IKS42651,B,IKI20700,,,,3.0,hati hati
806386663,IKS32758,C,IKS31504,IKS12800,,,2.0,hati hati
806386745,IKS41652,A-,IKS12600,,,,3.7,lulus
906618715,IKS32656,B+,IKS22602,IKI10200,,,3.3,lulus
906618734,IKS31603,B+,IKS22602,,,,3.3,lulus
906618734,IKS42651,B+,IKI20700,,,,3.3,lulus
806386852,IKI10400,E,IKI10200,,,,0.0,tidak lulus
906618753,IKS32606,B+,IKS22602,,,,3.3,lulus
806386745,IKS22602,A,IKS12600,,,,4.0,lulus
906618791,IKS32901,B+,,,,,3.3,lulus
806386745,IKS32606,B+,IKS22602,,,,3.3,lulus
906618721,IKS32606,B,IKS22602,,,,3.0,hati hati
806386796,IKS31603,C,IKS22602,,,,2.0,hati hati
906618816,IKS32606,B+,IKS22602,,,,3.3,lulus
906618753,IKS32901,C,,,,,2.0,hati hati
906618772,IKS32901,B+,,,,,3.3,lulus
906618791,IKS31603,C+,IKS22602,,,,2.3,hati hati
806386852,IKS31605,A,IKS22602,,,,4.0,lulus
906618803,IKS32901,B-,,,,,2.7,hati hati
906618803,IKS41652,B+,IKS12600,,,,3.3,lulus
906618772,IKS32606,A,IKS22602,,,,4.0,lulus
806386852,IKS32656,C,IKS22602,IKI10200,,,2.0,hati hati
806386852,IKS12800,A-,,,,,3.7,lulus
906618740,IKS41652,A,IKS12600,,,,4.0,lulus
906618734,IKS32606,A-,IKS22602,,,,3.7,lulus
906618740,IKS32606,A-,IKS22602,,,,3.7,lulus
806386764,IKS42651,B-,IKI20700,,,,2.7,hati hati
906618785,IKS32606,A-,IKS22602,,,,3.7,lulus
806386796,IKS32606,B-,IKS22602,,,,2.7,hati hati
906618785,IKS41652,C,IKS12600,,,,2.0,hati hati
906618740,IKS32758,B-,IKS31504,IKS12800,,,2.7,hati hati
906618772,IKS31603,B-,IKS22602,,,,2.7,hati hati
906618772,IKS42651,B-,IKI20700,,,,2.7,hati hati
906618791,IKS32758,B-,IKS31504,IKS12800,,,2.7,hati hati
906618816,IKS42651,B-,IKI20700,,,,2.7,hati hati
806386695,IKS22403,B-,IKI10103,,,,2.7,hati hati
906618803,IKS31603,A,IKS22602,,,,4.0,lulus
906618816,IKS32656,A,IKS22602,IKI10200,,,4.0,lulus
806386663,IKS31603,A,IKS22602,,,,4.0,lulus
906618721,IKI10400,A,IKI10200,,,,4.0,lulus
906618753,IKI10400,C,IKI10200,,,,2.0,hati hati
906618734,IKS32901,C,,,,,2.0,hati hati
906618822,IKS31603,B+,IKS22602,,,,3.3,lulus
906618822,IKS32758,A,IKS31504,IKS12800,,,4.0,lulus
906618835,IKS32901,B+,,,,,3.3,lulus
906618835,IKS41652,B+,IKS12600,,,,3.3,lulus
906618886,IKS31603,B+,IKS22602,,,,3.3,lulus
906618835,IKS31603,C,IKS22602,,,,2.0,hati hati
906618854,IKS41652,B,IKS12600,,,,3.0,hati hati
906618942,IKS42651,B+,IKI20700,,,,3.3,lulus
906618860,IKS32656,C,IKS22602,IKI10200,,,2.0,hati hati
906618961,IKS31603,B+,IKS22602,,,,3.3,lulus
906618854,IKS32758,C,IKS31504,IKS12800,,,2.0,hati hati
906619024,IKS32606,B+,IKS22602,,,,3.3,lulus
906618892,IKS42651,A,IKI20700,,,,4.0,lulus
906618910,IKI10400,E,IKI10200,,,,0.0,tidak lulus
906618936,IKS32606,B+,IKS22602,,,,3.3,lulus
906618993,IKI10400,B+,IKI10200,,,,3.3,lulus
906618936,IKS32901,B,,,,,3.0,hati hati
906618942,IKS32758,B+,IKS31504,IKS12800,,,3.3,lulus
906618955,IKS31603,E,IKS22602,,,,0.0,tidak lulus
906618961,IKS32901,E,,,,,0.0,tidak lulus
906618993,IKS31603,B,IKS22602,,,,3.0,hati hati
906619005,IKS32606,A-,IKS22602,,,,3.7,lulus
906619011,IKS32901,C,,,,,2.0,hati hati
906618910,IKS32606,A,IKS22602,,,,4.0,lulus
906618835,IKS32606,A-,IKS22602,,,,3.7,lulus
906618860,IKS32901,A,,,,,4.0,lulus
906618886,IKS32606,A-,IKS22602,,,,3.7,lulus
906618822,IKS32901,B-,,,,,2.7,hati hati
906618942,IKS32606,A-,IKS22602,,,,3.7,lulus
906618993,IKS42651,A,IKI20700,,,,4.0,lulus
906618860,IKS31603,B-,IKS22602,,,,2.7,hati hati
906619011,IKS31603,A-,IKS22602,,,,3.7,lulus
906618886,IKS32901,B-,,,,,2.7,hati hati
